               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (-3.13238796499863154E-009,1.91803444751163272E-025)
  (-3.01519985163552926E-009,1.84627742354751241E-025)
  (-1.47077540243140078E-009,9.00590194426137580E-026)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (2.27697694004075906E-009,-1.39424626067662489E-025)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (-8.79801842715236872E-009,5.38723255282578878E-025)
  (-1.45179691966972231E-008,8.88969225342756183E-025)
  (-2.06317235815351420E-008,1.26332871225099881E-024)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (1.78287497861930478E-009,-1.09169606792301869E-025)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (1.78287497861930478E-009,-1.09169606792301869E-025)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (1.17401569831503193E-008,-7.18877283545124100E-025)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (-8.11580951854236285E-010,4.96950007468626365E-026)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (-4.92658028571238499E-009,3.01666038882006151E-025)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (-1.29591273113716788E-009,7.93517689080718550E-026)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (-8.55644715290150152E-009,5.23931280893715192E-025)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (-1.16747175713523891E-009,7.14870275235303104E-026)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (-1.69167803366848146E-008,1.03585404455999707E-024)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (-8.11580951854236285E-010,4.96950007468626365E-026)
  (-1.29591273113716788E-009,7.93517689080718550E-026)
  (-1.16747175713523891E-009,7.14870275235303104E-026)
               (0.0000000000000000,0.0000000000000000)
  (3.12941036690712934E-010,-1.91621119452567981E-026)
  (1.20582029770819848E-010,-7.38351983967626648E-027)
               (0.0000000000000000,0.0000000000000000)
  (2.16781259946950445E-009,-1.32740238054581613E-025)
  (6.86346130664804686E-010,-4.20265796012912051E-026)
  (-3.13238796499863154E-009,1.91803444751163272E-025)
  (-3.01519985163552926E-009,1.84627742354751241E-025)
  (-1.47077540243140078E-009,9.00590194426137580E-026)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (-3.12941036690712934E-010,1.91621119452567981E-026)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (-4.20442333597249186E-010,2.57446679032957422E-026)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (1.20582029770819848E-010,-7.38351983967626648E-027)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (6.86346130664804686E-010,-4.20265796012912051E-026)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (2.27697694004075906E-009,-1.39424626067662489E-025)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (-4.92658028571238499E-009,3.01666038882006151E-025)
  (-8.55644715290150152E-009,5.23931280893715192E-025)
  (-1.69167803366848146E-008,1.03585404455999707E-024)
               (0.0000000000000000,0.0000000000000000)
  (4.20442333597249186E-010,-2.57446679032957422E-026)
  (6.86346130664804686E-010,-4.20265796012912051E-026)
               (0.0000000000000000,0.0000000000000000)
  (7.80762126770266140E-009,-4.78078919722343133E-025)
  (6.64021057385014196E-009,-4.06595631246499232E-025)
  (-8.79801842715236872E-009,5.38723255282578878E-025)
  (-1.45179691966972231E-008,8.88969225342756183E-025)
  (-2.06317235815351420E-008,1.26332871225099881E-024)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (1.78287497861930478E-009,-1.09169606792301869E-025)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (-2.16781259946950445E-009,1.32740238054581613E-025)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
  (-7.80762126770266140E-009,4.78078919722343133E-025)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
