         (4.22673732940971990E-006,0.0000000000000000)
         (5.65857233876883036E-006,0.0000000000000000)
         (1.21730745117079289E-005,0.0000000000000000)
         (5.99336366184555178E-006,0.0000000000000000)
         (1.67660288193665049E-005,0.0000000000000000)
         (3.64542392779161660E-005,0.0000000000000000)
         (6.07247789851585319E-006,0.0000000000000000)
         (1.85427227720883341E-005,0.0000000000000000)
         (5.57038561896332416E-005,0.0000000000000000)
         (1.40618343496177724E-004,0.0000000000000000)
         (6.07247789851585319E-006,0.0000000000000000)
         (1.85427227720883341E-005,0.0000000000000000)
         (5.57038561896332416E-005,0.0000000000000000)
         (1.40618343496177724E-004,0.0000000000000000)
         (1.40618343496177724E-004,0.0000000000000000)
         (6.09568242423198339E-006,0.0000000000000000)
         (1.91531391544873116E-005,0.0000000000000000)
         (6.67611098617474323E-005,0.0000000000000000)
         (2.53787133610059324E-004,0.0000000000000000)
         (2.53787133610059324E-004,0.0000000000000000)
         (8.99860826667076745E-004,0.0000000000000000)
         (5.92657536643338095E-006,0.0000000000000000)
         (1.55472544117722468E-005,0.0000000000000000)
         (2.88036731078569432E-005,0.0000000000000000)
         (3.79891484683424769E-005,0.0000000000000000)
         (3.79891484683424769E-005,0.0000000000000000)
         (4.21859467779775677E-005,0.0000000000000000)
         (2.42336313153320155E-005,0.0000000000000000)
         (5.92657536643338095E-006,0.0000000000000000)
         (1.55472544117722468E-005,0.0000000000000000)
         (2.88036731078569432E-005,0.0000000000000000)
         (3.79891484683424769E-005,0.0000000000000000)
         (3.79891484683424769E-005,0.0000000000000000)
         (4.21859467779775677E-005,0.0000000000000000)
         (2.42336313153320155E-005,0.0000000000000000)
         (2.42336313153320155E-005,0.0000000000000000)
        (-4.38327771575872286E-007,0.0000000000000000)
        (-5.06116669418418691E-006,0.0000000000000000)
        (-1.75981812157539233E-005,0.0000000000000000)
        (-2.85282595181548825E-005,0.0000000000000000)
        (-2.85282595181548825E-005,0.0000000000000000)
        (-3.39013335865347783E-005,0.0000000000000000)
        (-1.27288809476475895E-005,0.0000000000000000)
        (-1.27288809476475895E-005,0.0000000000000000)
         (1.29615554558738606E-005,0.0000000000000000)
         (6.06773153628998553E-006,0.0000000000000000)
         (1.84234983426916024E-005,0.0000000000000000)
         (5.39098764800396781E-005,0.0000000000000000)
         (1.28632223205355075E-004,0.0000000000000000)
         (1.28632223205355075E-004,0.0000000000000000)
         (2.18310539414238471E-004,0.0000000000000000)
         (3.72445690934331426E-005,0.0000000000000000)
         (3.72445690934331426E-005,0.0000000000000000)
        (-2.75967044976707663E-005,0.0000000000000000)
         (1.18531627941734289E-004,0.0000000000000000)
         (6.06773153628998553E-006,0.0000000000000000)
         (1.84234983426916024E-005,0.0000000000000000)
         (5.39098764800396781E-005,0.0000000000000000)
         (1.28632223205355075E-004,0.0000000000000000)
         (1.28632223205355075E-004,0.0000000000000000)
         (2.18310539414238471E-004,0.0000000000000000)
         (3.72445690934331426E-005,0.0000000000000000)
         (3.72445690934331426E-005,0.0000000000000000)
        (-2.75967044976707663E-005,0.0000000000000000)
         (1.18531627941734289E-004,0.0000000000000000)
         (1.18531627941734289E-004,0.0000000000000000)
        (-4.67949140572516195E-007,0.0000000000000000)
        (-7.31775583725197816E-006,0.0000000000000000)
        (-4.98006749970931971E-005,0.0000000000000000)
        (-1.65463886161129880E-004,0.0000000000000000)
        (-1.65463886161129880E-004,0.0000000000000000)
        (-3.16325287996843012E-004,0.0000000000000000)
        (-2.75967044976707663E-005,0.0000000000000000)
        (-2.75967044976707663E-005,0.0000000000000000)
         (3.82622545396373135E-005,0.0000000000000000)
        (-1.49026381943168491E-004,0.0000000000000000)
        (-1.49026381943168491E-004,0.0000000000000000)
         (4.89540861688328986E-004,0.0000000000000000)
         (4.22673732940971990E-006,0.0000000000000000)
         (5.65857233876883036E-006,0.0000000000000000)
         (5.99336366184555178E-006,0.0000000000000000)
         (6.07247789851585319E-006,0.0000000000000000)
         (6.07247789851585319E-006,0.0000000000000000)
         (6.09568242423198339E-006,0.0000000000000000)
         (5.92657536643338095E-006,0.0000000000000000)
         (5.92657536643338095E-006,0.0000000000000000)
        (-4.38327771575872286E-007,0.0000000000000000)
         (6.06773153628998553E-006,0.0000000000000000)
         (6.06773153628998553E-006,0.0000000000000000)
        (-4.67949140572516195E-007,0.0000000000000000)
         (4.22673732940971990E-006,0.0000000000000000)
         (5.65857233876883036E-006,0.0000000000000000)
         (1.21730745117079289E-005,0.0000000000000000)
         (1.67660288193665049E-005,0.0000000000000000)
         (1.85427227720883341E-005,0.0000000000000000)
         (1.85427227720883341E-005,0.0000000000000000)
         (1.91531391544873116E-005,0.0000000000000000)
         (1.55472544117722468E-005,0.0000000000000000)
         (1.55472544117722468E-005,0.0000000000000000)
        (-5.06116669418418691E-006,0.0000000000000000)
         (1.84234983426916024E-005,0.0000000000000000)
         (1.84234983426916024E-005,0.0000000000000000)
        (-7.31775583725197816E-006,0.0000000000000000)
         (5.65857233876883036E-006,0.0000000000000000)
         (1.21730745117079289E-005,0.0000000000000000)
         (5.99336366184555178E-006,0.0000000000000000)
         (1.67660288193665049E-005,0.0000000000000000)
         (3.64542392779161660E-005,0.0000000000000000)
         (5.57038561896332416E-005,0.0000000000000000)
         (5.57038561896332416E-005,0.0000000000000000)
         (6.67611098617474323E-005,0.0000000000000000)
         (2.88036731078569432E-005,0.0000000000000000)
