             (1.00000000,1.00000000)   0.0000000000000000        0.0000000000000000     
             (2.00000000,2.00000000)   0.0000000000000000        1.6746446981195837E-003
             (3.00000000,3.00000000)   0.0000000000000000        0.0000000000000000     
             (4.00000000,4.00000000)   0.0000000000000000        0.0000000000000000     
             (5.00000000,5.00000000)   1.8739188282264049E-009   0.0000000000000000     
             (6.00000000,6.00000000)   0.0000000000000000        2.8778971599285939E-004
             (7.00000000,7.00000000)   0.0000000000000000        0.0000000000000000     
             (8.00000000,8.00000000)   0.0000000000000000        9.4659383068661305E-004
             (9.00000000,9.00000000)   0.0000000000000000        3.2743306712768196E-004
             (10.0000000,10.0000000)   0.0000000000000000        0.0000000000000000     
             (11.0000000,11.0000000)   0.0000000000000000        2.1214487021255770E-003
             (12.0000000,12.0000000)   0.0000000000000000        0.0000000000000000     
             (13.0000000,13.0000000)   0.0000000000000000        3.2405606454806966E-004
             (14.0000000,14.0000000)   0.0000000000000000        0.0000000000000000     
             (15.0000000,15.0000000)   0.0000000000000000        1.7712755474778999E-003
             (16.0000000,16.0000000)   0.0000000000000000        7.5925621223913982E-004
             (17.0000000,17.0000000)   0.0000000000000000        1.6116175939504067E-003
             (18.0000000,18.0000000)   0.0000000000000000        0.0000000000000000     
             (19.0000000,19.0000000)   0.0000000000000000        0.0000000000000000     
             (20.0000000,20.0000000)   0.0000000000000000        8.6642325282111133E-004
             (21.0000000,21.0000000)   0.0000000000000000        2.0885845946733775E-003
             (22.0000000,22.0000000)   0.0000000000000000        0.0000000000000000     
             (23.0000000,23.0000000)   0.0000000000000000        0.0000000000000000     
             (24.0000000,24.0000000)   0.0000000000000000        4.1045113274889439E-004
             (25.0000000,25.0000000)   0.0000000000000000        0.0000000000000000     
             (26.0000000,26.0000000)   0.0000000000000000        5.9967993728797368E-004
             (27.0000000,27.0000000)   0.0000000000000000        0.0000000000000000     
             (28.0000000,28.0000000)   0.0000000000000000        7.9166687843110651E-004
             (29.0000000,29.0000000)   0.0000000000000000        5.1400297215795096E-003
             (30.0000000,30.0000000)   0.0000000000000000        0.0000000000000000     
             (31.0000000,31.0000000)   0.0000000000000000        0.0000000000000000     
             (32.0000000,32.0000000)   0.0000000000000000        0.0000000000000000     
             (33.0000000,33.0000000)   0.0000000000000000        6.8155076703179654E-004
             (34.0000000,34.0000000)   0.0000000000000000        0.0000000000000000     
             (35.0000000,35.0000000)   0.0000000000000000        0.0000000000000000     
             (36.0000000,36.0000000)   0.0000000000000000        2.7197628310214660E-004
             (37.0000000,37.0000000)   0.0000000000000000        1.6327313409747837E-003
             (38.0000000,38.0000000)   0.0000000000000000        0.0000000000000000     
             (39.0000000,39.0000000)   0.0000000000000000        0.0000000000000000     
             (40.0000000,40.0000000)   0.0000000000000000        0.0000000000000000     
             (41.0000000,41.0000000)   0.0000000000000000        1.4576073461017225E-003
             (42.0000000,42.0000000)   0.0000000000000000        3.1810789246727064E-003
             (43.0000000,43.0000000)   0.0000000000000000        0.0000000000000000     
             (44.0000000,44.0000000)   0.0000000000000000        4.7497505130527577E-004
             (45.0000000,45.0000000)   0.0000000000000000        0.0000000000000000     
             (46.0000000,46.0000000)   0.0000000000000000        0.0000000000000000     
             (47.0000000,47.0000000)   0.0000000000000000        6.0680291745875126E-004
             (48.0000000,48.0000000)   0.0000000000000000        7.4313419020136616E-004
             (49.0000000,49.0000000)   0.0000000000000000        2.8749406680456651E-003
             (50.0000000,50.0000000)   0.0000000000000000        6.5925685262068466E-004
             (51.0000000,51.0000000)   0.0000000000000000        0.0000000000000000     
             (52.0000000,52.0000000)   0.0000000000000000        5.2830473477786643E-004
             (53.0000000,53.0000000)   0.0000000000000000        2.5547296913756810E-003
             (54.0000000,54.0000000)   0.0000000000000000        0.0000000000000000     
             (55.0000000,55.0000000)   0.0000000000000000        0.0000000000000000     
             (56.0000000,56.0000000)   0.0000000000000000        3.7890666696112119E-004
             (57.0000000,57.0000000)   0.0000000000000000        6.3298682641997042E-004
             (58.0000000,58.0000000)   0.0000000000000000        0.0000000000000000     
             (59.0000000,59.0000000)   0.0000000000000000        0.0000000000000000     
             (60.0000000,60.0000000)   0.0000000000000000        6.1789354387798529E-004
             (61.0000000,61.0000000)   0.0000000000000000        0.0000000000000000     
             (62.0000000,62.0000000)   0.0000000000000000        6.8670230987054716E-004
             (63.0000000,63.0000000)   0.0000000000000000        0.0000000000000000     
             (64.0000000,64.0000000)   0.0000000000000000        0.0000000000000000     
             (65.0000000,65.0000000)   0.0000000000000000        0.0000000000000000     
             (66.0000000,66.0000000)   0.0000000000000000        0.0000000000000000     
             (67.0000000,67.0000000)   0.0000000000000000        0.0000000000000000     
             (68.0000000,68.0000000)   0.0000000000000000        0.0000000000000000     
             (69.0000000,69.0000000)   0.0000000000000000        0.0000000000000000     
