         (6.93093087368679768E-005,0.0000000000000000)
         (9.28285474268149649E-005,0.0000000000000000)
         (1.32562387237684297E-004,0.0000000000000000)
         (1.53598787906379316E-004,0.0000000000000000)
         (2.43571588648951621E-004,0.0000000000000000)
         (8.83544360740876186E-004,0.0000000000000000)
         (3.07973707445722460E-005,0.0000000000000000)
         (3.36703964356882264E-005,0.0000000000000000)
         (3.76114985028266064E-005,0.0000000000000000)
         (2.09335102334774485E-005,0.0000000000000000)
         (3.07973707445722460E-005,0.0000000000000000)
         (3.36703964356882264E-005,0.0000000000000000)
         (3.76114985028266064E-005,0.0000000000000000)
         (2.09335102334774485E-005,0.0000000000000000)
         (2.09335102334774485E-005,0.0000000000000000)
        (-2.10979931074852499E-005,0.0000000000000000)
        (-2.56986982672856439E-005,0.0000000000000000)
        (-3.05388461931190521E-005,0.0000000000000000)
        (-1.14663726210207427E-005,0.0000000000000000)
        (-1.14663726210207427E-005,0.0000000000000000)
         (1.18267134152419633E-005,0.0000000000000000)
         (8.61379672489252606E-005,0.0000000000000000)
         (1.20872710458674615E-004,0.0000000000000000)
         (2.08680143611936892E-004,0.0000000000000000)
         (3.29733459681514501E-005,0.0000000000000000)
         (3.29733459681514501E-005,0.0000000000000000)
        (-2.48595391230892878E-005,0.0000000000000000)
         (1.11038085735272563E-004,0.0000000000000000)
         (8.61379672489252606E-005,0.0000000000000000)
         (1.20872710458674615E-004,0.0000000000000000)
         (2.08680143611936892E-004,0.0000000000000000)
         (3.29733459681514501E-005,0.0000000000000000)
         (3.29733459681514501E-005,0.0000000000000000)
        (-2.48595391230892878E-005,0.0000000000000000)
         (1.11038085735272563E-004,0.0000000000000000)
         (1.11038085735272563E-004,0.0000000000000000)
        (-9.70791727489314621E-005,0.0000000000000000)
        (-1.49052422174037125E-004,0.0000000000000000)
        (-2.84950711051655341E-004,0.0000000000000000)
        (-2.48595391230892878E-005,0.0000000000000000)
        (-2.48595391230892878E-005,0.0000000000000000)
         (3.58018728002923380E-005,0.0000000000000000)
        (-1.34245271692326040E-004,0.0000000000000000)
        (-1.34245271692326040E-004,0.0000000000000000)
         (4.76254446207820595E-004,0.0000000000000000)
         (6.93093087368679768E-005,0.0000000000000000)
         (9.28285474268149649E-005,0.0000000000000000)
         (1.53598787906379316E-004,0.0000000000000000)
         (3.07973707445722460E-005,0.0000000000000000)
